"id";"Pais";"Localidad";"Denominación Genérica";"Denominación Específica";"Código";"Naturaleza";"Tipo"
23263;"ESPAÑA";"Gran Tarajal";"Centro Público de Educación de Personas Adultas (Presencial)";"FUERTEVENTURA SUR";35010181;"Centro público";0
23264;"ESPAÑA";"Santidad";"Colegio Público";"OROBAL";35010191;"Centro público";0
23265;"ESPAÑA";"Las Palmas de Gran Canaria";"Instituto de Educación Secundaria (IES)";"SHAMANN";35010208;"Centro público";0
23266;"ESPAÑA";"Santa Maria de Guia";"Escuela Pública de Música y/o Danza";"SANTA MARÍA DE GUÍA";35010211;"Centro público";0
23267;"ESPAÑA";"Morro Jable";"Instituto de Educación Secundaria (IES)";"JANDÍA";35010221;"Centro público";0
23268;"ESPAÑA";"Arrecife";"Escuela Pública de Música y/o Danza";"LANZAROTE";35010233;"Centro público";0
23269;"ESPAÑA";"La Pardilla";"Centro Privado con varias Enseñanzas de Régimen General";"PUERIS-LA PARDILLA";35010245;"Centro privado";1
23270;"ESPAÑA";"Teror";"Instituto de Educación Secundaria (IES)";"TEROR";35010269;"Centro público";0
23271;"ESPAÑA";"San Fernando";"Instituto de Educación Secundaria (IES)";"AMURGA";35010282;"Centro público";0
23272;"ESPAÑA";"Telde";"Instituto de Educación Secundaria (IES)";"PROFESOR JUAN PULIDO CASTRO";35010294;"Centro público";0
23273;"ESPAÑA";"Tamaraceite";"Colegio Público";"ALFREDO KRAUS";35010300;"Centro público";0
23274;"ESPAÑA";"Agaete";"Escuela Pública de Música y/o Danza";"AGAETE";35010312;"Centro público";0
23275;"ESPAÑA";"Tamaraceite";"Centro Público de Educación de Personas Adultas (Presencial)";"LAS PALMAS-TAMARACEITE";35010324;"Centro público";0
23276;"ESPAÑA";"Tias";"Instituto de Educación Secundaria (IES)";"TÍAS";35010348;"Centro público";0
23277;"ESPAÑA";"Arrecife";"Instituto de Educación Secundaria (IES)";"ARRECIFE";35010373;"Centro público";0
23278;"ESPAÑA";"Valsequillo";"Escuela Pública de Música y/o Danza";"VALSEQUILLO";35010385;"Centro público";0
23279;"ESPAÑA";"Tinajo";"Instituto de Educación Secundaria (IES)";"TINAJO";35010397;"Centro público";0
23280;"ESPAÑA";"Tamaraceite";"Instituto de Educación Secundaria (IES)";"TAMARACEITE";35010403;"Centro público";0
23281;"ESPAÑA";"El Doctoral";"Instituto de Educación Secundaria (IES)";"EL DOCTORAL";35010415;"Centro público";0
23282;"ESPAÑA";"Las Palmas de Gran Canaria";"Instituto de Educación Secundaria (IES)";"LOS TARAHALES";35010427;"Centro público";0
23283;"ESPAÑA";"Las Palmas de Gran Canaria";"Instituto de Educación Secundaria (IES)";"SIETE PALMAS";35010439;"Centro público";0
23284;"ESPAÑA";"La Oliva";"Instituto de Educación Secundaria (IES)";"LA OLIVA";35010452;"Centro público";0
23285;"ESPAÑA";"Tafira";"Centro Privado de Educación  Especial";"CENTRO DE TRATAMIENTO INTEGRAL DE LA PARÁLISIS INFANTIL";35010464;"Centro privado";2
23286;"ESPAÑA";"Corralejo";"Instituto de Educación Secundaria (IES)";"CORRALEJO";35010476;"Centro público";0
23287;"ESPAÑA";"Carrizal";"Instituto de Educación Secundaria (IES)";"CARRIZAL";35010488;"Centro público";0
23288;"ESPAÑA";"Visvique";"Centro Privado de Educación Infantil";"LA CASA DEL SOL";35010491;"Centro privado";2
23289;"ESPAÑA";"Ingenio";"Instituto de Educación Secundaria (IES)";"INGENIO";35010506;"Centro público";0
23290;"ESPAÑA";"Agüimes";"Escuela Pública de Música y/o Danza";"AGÜIMES";35010518;"Centro público";0
23291;"ESPAÑA";"Playa Honda";"Instituto de Educación Secundaria (IES)";"PLAYA HONDA";35010543;"Centro público";0
23292;"ESPAÑA";"Las Palmas de Gran Canaria";"Escuela Pública de Música y/o Danza";"E.M.M. DE AGUIMES";35010555;"Centro público";0
23293;"ESPAÑA";"Marzagan";"Centro Privado con varias Enseñanzas de Régimen General";"LA HIGUERITA";35010592;"Centro privado";1
23294;"ESPAÑA";"Bañaderos";"Instituto de Educación Secundaria (IES)";"BAÑADEROS-CIPRIANO ACOSTA";35010609;"Centro público";0
23295;"ESPAÑA";"Gran Tarajal";"Instituto de Educación Secundaria (IES)";"VIGÁN";35010610;"Centro público";0
23296;"ESPAÑA";"Las Palmas de Gran Canaria";"Centro Privado de Educación Infantil";"HISPANO INGLÉS II";35010622;"Centro privado";2
23297;"ESPAÑA";"Firgas";"Instituto de Educación Secundaria (IES)";"VILLA DE FIRGAS";35013635;"Centro público";0
23298;"ESPAÑA";"Poligono de Arinaga";"Instituto de Educación Secundaria (IES)";"VILLA DE AGÜIMES";35013647;"Centro público";0
23299;"ESPAÑA";"La Atalaya";"Instituto de Educación Secundaria (IES)";"LA ATALAYA";35013659;"Centro público";0
23300;"ESPAÑA";"Costa Calma";"Colegio Público";"COSTA CALMA";35013672;"Centro público";0
23301;"ESPAÑA";"Las Palmas de Gran Canaria";"Colegio Público de Educación Especial";"SIETE PALMAS";35013696;"Centro público";0
23302;"ESPAÑA";"Playa de Arinaga";"Instituto de Educación Secundaria (IES)";"PLAYA DE ARINAGA";35013702;"Centro público";0
23303;"ESPAÑA";"Las Palmas de Gran Canaria";"Conservatorio de Música o Danza";"CANARIAS (SEDE GRAN CANARIA)";35013738;"Centro público";0
23304;"ESPAÑA";"Teror";"Escuela Pública de Música y/o Danza";"CANDIDITO";35013751;"Centro público";0
23305;"ESPAÑA";"San Nicolas de Tolentino";"Escuela Pública de Música y/o Danza";"LA ALDEA";35013763;"Centro público";0
23306;"ESPAÑA";"Puerto del Carmen";"Instituto de Educación Secundaria (IES)";"PUERTO DEL CARMEN";35013787;"Centro público";0
23307;"ESPAÑA";"Puerto del Rosario";"Colegio Público";"FRANCISCO NAVARRO ARTILES";35013799;"Centro público";0
23308;"ESPAÑA";"Las Palmas de Gran Canaria";"Escuela Oficial de Idiomas (EOI)";"LAS PALMAS II";35013805;"Centro público";0
23309;"ESPAÑA";"Las Palmas de Gran Canaria";"Escuela Pública de Música y/o Danza";"LAS PALMAS DE GRAN CANARIA";35013817;"Centro público";0
23310;"ESPAÑA";"Vega de San Mateo";"Escuela Pública de Música y/o Danza";"VEGA DE SAN MATEO";35013829;"Centro público";0
23311;"ESPAÑA";"Puerto del Rosario";"Escuela Pública de Música y/o Danza";"FUERTEVENTURA";35013830;"Centro público";0
23312;"ESPAÑA";"Arucas";"Instituto de Educación Secundaria (IES)";"ARUCAS-DOMINGO RIVERO";35013842;"Centro público";0
23313;"ESPAÑA";"Los Palmitos";"Centro Docente Privado Extranjero en España";"CANTERBURY SCHOOL";35013854;"Centro privado";2
23314;"ESPAÑA";"Tafira";"Centro Privado de Educación Secundaria";"HISPANO INGLÉS III";35013866;"Centro privado";2
23315;"ESPAÑA";"Costa Teguise";"Colegio Público";"COSTA TEGUISE";35013878;"Centro público";0
23316;"ESPAÑA";"Vecindario";"Colegio Público";"LA ZAFRA";35013881;"Centro público";0
23317;"ESPAÑA";"Las Palmas de Gran Canaria";"Centro Privado con varias Enseñanzas de Régimen General";"BRAINS";35013891;"Centro privado";1
23318;"ESPAÑA";"El Tablero";"Colegio Público";"EL TABLERO";35013908;"Centro público";0
23319;"ESPAÑA";"Santa Brigida";"Centro Privado de Formación Profesional Específica";"HOTEL ESCUELA DE SANTA BRÍGIDA";35013911;"Centro privado";2
23320;"ESPAÑA";"San Bartolome";"Colegio Público";"EL QUINTERO";35013933;"Centro público";0
23321;"ESPAÑA";"Puerto del Rosario";"Instituto de Educación Secundaria (IES)";"MAJADA MARCIAL";35013945;"Centro público";0
23322;"ESPAÑA";"Puerto del Rosario";"Centro Integrado (Varias enseñanzas de Régimen General)";"PUERTO CABRAS";35013957;"Centro público";0
23323;"ESPAÑA";"Arrecife";"Centro Integrado (Varias enseñanzas de Régimen General)";"ARGANA";35013969;"Centro público";0
23324;"ESPAÑA";"Trasmontaña";"Centro Privado con varias Enseñanzas de Régimen General";"ARENAS ATLANTICO";35013970;"Centro privado";1
23325;"ESPAÑA";"Las Palmas de Gran Canaria";"Centro Privado de Enseñanzas Deportivas";"ESCUELA CANARIA DE ENTRENADORES DE FÚTBOL";35013982;"Centro privado";2
23326;"ESPAÑA";"Las Palmas de Gran Canaria";"Centro Privado de Formación Profesional Específica";"ESCUELA INTERNACIONAL DE ESTUDIOS EMPRESARIALES";35013994;"Centro privado";2
23327;"ESPAÑA";"Corralejo";"Colegio Público";"PARQUE NATURAL CORRALEJO";35014007;"Centro público";0
23328;"ESPAÑA";"Puerto del Rosario";"Colegio Público";"LA HUBARA";35014019;"Centro público";0
23329;"ESPAÑA";"Puerto del Carmen";"Centro Privado con varias Enseñanzas de Régimen General";"CENTRO EDUCACIONAL DAOS";35014020;"Centro privado";1
23330;"ESPAÑA";"Corralejo";"Colegio Público";"ANTOÑITO EL FARERO";35014032;"Centro público";0
23331;"ESPAÑA";"Las Palmas de Gran Canaria";"Centro Privado de Formación Profesional Específica";"CENTRO DE ENSEÑANZA TÉCNICA UNIÓN DEPORTIVA (C.E.T.U.D.)";35014056;"Centro privado";2
23332;"ESPAÑA";"Vecindario";"Instituto de Educación Secundaria (IES)";"JOSEFINA DE LA TORRE";35014068;"Centro público";0
23333;"ESPAÑA";"Arguineguin";"Escuela Pública de Música y/o Danza";"MOGÁN";35014093;"Centro público";0
23334;"ESPAÑA";"Tafira";"Centro Privado de Educación  Especial";"LA CASITA";35014123;"Centro privado";2
23335;"ESPAÑA";"San Nicolas de Tolentino";"Centro Privado de Educación Infantil";"¿QUÉ QUERÉS HACER?";35014160;"Centro privado";2
23336;"ESPAÑA";"Gando";"Escuela de Educación Infantil";"BASE AÉREA DE GANDO";35014172;"Centro público";0
23337;"ESPAÑA";"Las Palmas de Gran Canaria";"Centro Privado de Formación Profesional Específica";"CENTRO SUPERIOR DE FORMACIÓN EUROPEA (CESUR-LASPALMAS)";35014184;"Centro privado";2
23338;"ESPAÑA";"Villa de Moya";"Escuela Pública de Música y/o Danza";"VILLA DE MOYA";35014214;"Centro público";0
23339;"ESPAÑA";"Las Palmas de Gran Canaria";"Centro Privado de Formación Profesional Específica";"KNOW EUROPA IDEAS Y SERVICIOS, S.L.";35014226;"Centro privado";2
23340;"ESPAÑA";"Firgas";"Escuela de Educación Infantil";"DE FIRGAS";35014238;"Centro público";0
23341;"ESPAÑA";"Playa de Mogan";"Escuela de Educación Infantil";"MOGÁN";35014241;"Centro público";0
23342;"ESPAÑA";"Las Palmas de Gran Canaria";"Centro Privado de Formación Profesional Específica";"HIGIDENT";35014251;"Centro privado";2
23343;"ESPAÑA";"Marpequeña";"Centro Privado de Educación Infantil";"BILINGÜE LOS PEQUES";35014263;"Centro privado";2
23344;"ESPAÑA";"Las Palmas de Gran Canaria";"Centro Privado de Educación Infantil";"GARABATO";35014275;"Centro privado";2
23345;"ESPAÑA";"Las Palmas de Gran Canaria";"Centro Privado de Formación Profesional Específica";"ICSE";35014329;"Centro privado";2
23346;"ESPAÑA";"Las Palmas de Gran Canaria";"Escuela de Educación Infantil";"GRUMETE";35014330;"Centro público";0
23347;"ESPAÑA";"Las Palmas de Gran Canaria";"Escuela de Educación Infantil";"POCAHONTAS (SARAMAGO)";35014378;"Centro público";0
23348;"ESPAÑA";"Las Palmas de Gran Canaria";"Escuela de Educación Infantil";"HEIDI (SCHAMANN)";35014381;"Centro público";0
23349;"ESPAÑA";"Las Palmas de Gran Canaria";"Escuela de Educación Infantil";"LA SIRENITA (TAMARACEITE)";35014391;"Centro público";0
23350;"ESPAÑA";"Las Palmas de Gran Canaria";"Escuela de Educación Infantil";"PLUTO (B. ATLÁNTICO)";35014411;"Centro público";0
23351;"ESPAÑA";"Las Palmas de Gran Canaria";"Centro Privado de Educación Infantil";"MIS PEQUES";35014421;"Centro privado";2
23352;"ESPAÑA";"La Asomada";"Centro Privado de Educación Infantil";"EL JARDÍN DE MARTIKA";35014433;"Centro privado";2
23353;"ESPAÑA";"Arucas";"Centro Privado de Educación Infantil";"BILINGÜE LA CASITA";35014469;"Centro privado";2
23354;"ESPAÑA";"Consistorio";"Colegio Público";"ANTONIO CARPINTERO";36000031;"Centro público";0
23355;"ESPAÑA";"Outeiro";"Colegio Público";"AMOR RUIBAL";36000181;"Centro público";0
23356;"ESPAÑA";"Baiona";"Centro Integrado (Varias enseñanzas de Régimen General)";"DE COVATERREÑA";36000247;"Centro público";0
23357;"ESPAÑA";"Sabaris";"Colegio Público";"DE SABARIS";36000302;"Centro público";0
23358;"ESPAÑA";"Montemogos";"Colegio Público";"MONTEMOGOS";36000326;"Centro público";0
23359;"ESPAÑA";"Bueu";"Colegio Público";"A PEDRA";36000341;"Centro público";0
23360;"ESPAÑA";"Bueu";"Centro Privado con varias Enseñanzas de Régimen General";"VIRGEN MILAGROSA";36000351;"Centro privado";1
23361;"ESPAÑA";"Bueu";"Instituto de Formación Profesional";"CENTRO DE ORIENTACION MARITIMO PESQUERA";36000363;"Centro público";0
23362;"ESPAÑA";"A Torre";"Colegio Público";"DE TORRE-CELA";36000375;"Centro público";0
23363;"ESPAÑA";"Caldas de Reis";"Centro Integrado (Varias enseñanzas de Régimen General)";"ALFONSO VII";36000405;"Centro público";0
23364;"ESPAÑA";"Caldas de Reis";"Centro Privado con varias Enseñanzas de Régimen General";"SAN FERMIN";36000417;"Centro privado";1
23365;"ESPAÑA";"Caldas de Reis";"Centro Privado con varias Enseñanzas de Régimen General";"LA ENCARNACION";36000429;"Centro privado";1
23366;"ESPAÑA";"Cambados";"Colegio Público";"ANTONIO MAGARIÑOS PASTORIZA";36000478;"Centro público";0
23367;"ESPAÑA";"Cambados";"Instituto de Educación Secundaria (IES)";"RAMON CABANILLAS";36000481;"Centro público";0
23368;"ESPAÑA";"A Bouza";"Colegio Público";"DE CASTRELO";36000508;"Centro público";0
23369;"ESPAÑA";"Serantellos";"Centro Privado con varias Enseñanzas de Régimen General";"SALESIANOS A MERCE";36000569;"Centro privado";1
23370;"ESPAÑA";"O Sineiro";"Colegio Público";"ENRIQUE BARREIRO PIÑEIRO";36000648;"Centro público";0
23371;"ESPAÑA";"Alagoa";"Colegio Público";"PEDRO ANTONIO CERVIÑO";36000685;"Centro público";0
23372;"ESPAÑA";"A Espiñeira";"Centro Privado con varias Enseñanzas de Régimen General";"SAGRADA FAMILIA";36000831;"Centro privado";1
23373;"ESPAÑA";"Couso";"Escuela Privada de Música y/o Danza";"ESC.DE MUS.AGRUPACION MUSICAL DE O ROSAL";36000843;"Centro privado";2
23374;"ESPAÑA";"Vigo";"Escuela Privada de Música y/o Danza";"AGRUPACION MUSICAL ATLANTICA";36000867;"Centro privado";2
23375;"ESPAÑA";"Cangas";"Colegio Público";"COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA NAZARET";36000879;"Centro público";0
23376;"ESPAÑA";"Cangas";"Centro Privado con varias Enseñanzas de Régimen General";"CASA DE LA VIRGEN";36000910;"Centro privado";1
23377;"ESPAÑA";"Cangas";"Instituto de Educación Secundaria (IES)";"MARIA SOLIÑO";36000922;"Centro público";0
23378;"ESPAÑA";"O Castrillon";"Colegio Público";"DE CASTRILLON-COIRO";36000934;"Centro público";0
23379;"ESPAÑA";"Cima de Vila";"Centro Privado con varias Enseñanzas de Régimen General";"COMPAÑIA DE MARIA";36001008;"Centro privado";1
23380;"ESPAÑA";"San Roque do Monte";"Colegio Público";"DE SAN ROQUE DE DARBO";36001033;"Centro público";0
23381;"ESPAÑA";"O Iglesario";"Colegio Público";"DE HIO";36001057;"Centro público";0
23382;"ESPAÑA";"A Cañiza";"Centro Integrado (Varias enseñanzas de Régimen General)";"DE A CAÑIZA";36001148;"Centro público";0
23383;"ESPAÑA";"A Cañiza";"Instituto de Formación Profesional";"C.DE CAPACITACION AGRARIA";36001151;"Centro público";0
23384;"ESPAÑA";"Tarrio";"Escuela de Educación Infantil";"DE DIMO";36001240;"Centro público";0
23385;"ESPAÑA";"Progreso";"Centro Integrado (Varias enseñanzas de Régimen General)";"DE PROGRESO";36001252;"Centro público";0
23386;"ESPAÑA";"Cerdedo";"Colegio Público";"SAN XOAN BAUTISTA";36001343;"Centro público";0
23387;"ESPAÑA";"A Cuqueira";"Colegio Público";"DE CARBALLEDO";36001550;"Centro público";0
23388;"ESPAÑA";"Ponteareas";"Escuela Privada de Música y/o Danza";"UNION DE GULANS";36001562;"Centro privado";2
23389;"ESPAÑA";"Rascaderia";"Colegio Público";"DE TENORIO";36001665;"Centro público";0
23390;"ESPAÑA";"O Covelo";"Colegio Público";"ANTONIO BLANCO RODRIGUEZ";36001690;"Centro público";0
23391;"ESPAÑA";"Crecente";"Colegio Público";"MANUEL SIEIRO";36001707;"Centro público";0
23392;"ESPAÑA";"Crecente";"Centro Privado de Educación  Especial";"N.S.DEL ROSARIO DE FATIMA Y CRISTO REY";36001719;"Centro privado";2
23393;"ESPAÑA";"A Anllada";"Colegio Público";"DE ARCOS DE FURCOS";36001756;"Centro público";0
23394;"ESPAÑA";"Piñeiro";"Escuela de Educación Infantil";"DE PIÑEIRO";36001884;"Centro público";0
23395;"ESPAÑA";"Castro";"Colegio Público";"PIO CABANILLAS GALLAS";36001975;"Centro público";0
23396;"ESPAÑA";"A Devesa";"Colegio Público";"CABADA VAZQUEZ";36002220;"Centro público";0
23397;"ESPAÑA";"A Estrada";"Centro Privado con varias Enseñanzas de Régimen General";"NTRA.SRA.DE LOURDES";36002323;"Centro privado";1
23398;"ESPAÑA";"A Estrada";"Instituto de Educación Secundaria (IES)";"MANUEL GARCIA BARROS";36002335;"Centro público";0
23399;"ESPAÑA";"A Estrada";"Colegio Público";"PEREZ VIONDI";36002347;"Centro público";0
23400;"ESPAÑA";"A Estrada";"Instituto de Educación Secundaria (IES)";"ANTON LOSADA DIEGUEZ";36002359;"Centro público";0
23401;"ESPAÑA";"O Foxo";"Colegio Público";"DO FOXO";36002773;"Centro público";0
23402;"ESPAÑA";"O Montillon de Abaixo";"Colegio Público";"DE MONTILLON";36002852;"Centro público";0
23403;"ESPAÑA";"Forcarei";"Colegio Público";"NOSA SRA. DAS DORES";36003111;"Centro público";0
23404;"ESPAÑA";"Forcarei";"Instituto de Formación Profesional";"C.DE CAPACITACION AGRARIA";36003121;"Centro público";0
23405;"ESPAÑA";"Soutelo";"Colegio Público";"DE SOUTELO DE MONTES";36003170;"Centro público";0
23406;"ESPAÑA";"Igrexa";"Colegio Público";"DOUTOR SUAREZ";36003388;"Centro público";0
23407;"ESPAÑA";"Agolada";"Colegio Público";"DE AGOLADA";36003480;"Centro público";0
23408;"ESPAÑA";"Gondomar";"Colegio Público";"CHANO PIÑEIRO";36003662;"Centro público";0
23409;"ESPAÑA";"O Grove";"Colegio Público";"ROSALIA DE CASTRO";36003807;"Centro público";0
23410;"ESPAÑA";"O Grove";"Centro Privado de Educación Infantil";"NTRA.SRA.DEL CARMEN";36003820;"Centro privado";2
23411;"ESPAÑA";"O Grove";"Colegio Público";"VALLE INCLAN";36003832;"Centro público";0
23412;"ESPAÑA";"A Lanzada";"Colegio Público de Educación Especial";"CENTRO DE EDUCACIÓN ESPECIAL DE A Lanzada";36003871;"Centro público";0
23413;"ESPAÑA";"Couto";"Colegio Público";"DE CAMPOSANCOS";36003935;"Centro público";0
23414;"ESPAÑA";"A Guarda";"Colegio Público";"MANUEL RODRIGUEZ SINDE";36003959;"Centro público";0
23415;"ESPAÑA";"A Guarda";"Centro Privado con varias Enseñanzas de Régimen General";"PADRES SOMASCOS";36003960;"Centro privado";1
23416;"ESPAÑA";"A Guarda";"Centro Privado con varias Enseñanzas de Régimen General";"SAN JOSE";36003996;"Centro privado";1
23417;"ESPAÑA";"Salcidos";"Escuela de Educación Infantil";"SALCIDOS N-2";36004083;"Centro público";0
23418;"ESPAÑA";"Lalin";"Escuela de Educación Infantil";"MANUEL RIVERO";36004095;"Centro público";0
23419;"ESPAÑA";"Lalin";"Colegio Público";"XESUS GOLMAR";36004101;"Centro público";0
23420;"ESPAÑA";"Lalin";"Centro Privado con varias Enseñanzas de Régimen General";"SAGRADO CORAZON";36004113;"Centro privado";1
23421;"ESPAÑA";"Lalin";"Instituto de Educación Secundaria (IES)";"RAMON MARIA ALLER ULLOA";36004137;"Centro público";0
23422;"ESPAÑA";"Prado";"Colegio Público";"XAQUIN LORIGA";36004149;"Centro público";0
23423;"ESPAÑA";"Vilatuxe";"Colegio Público";"VICENTE ARIAS DE LA MAZA";36004174;"Centro público";0
23424;"ESPAÑA";"Casas";"Colegio Público";"DE ARDAN";36004460;"Centro público";0
23425;"ESPAÑA";"O Carballal";"Colegio Público";"DE CARBALLAL";36004472;"Centro público";0
23426;"ESPAÑA";"O Cruceiro do Vento";"Colegio Público";"A LAXE";36004484;"Centro público";0
23427;"ESPAÑA";"Marin";"Colegio Público";"SEQUELO-MARIN";36004496;"Centro público";0
23428;"ESPAÑA";"Marin";"Centro Privado de Educación Infantil";"SAN LUIS GONZAGA";36004502;"Centro privado";2
23429;"ESPAÑA";"Marin";"Centro Privado con varias Enseñanzas de Régimen General";"LA INMACULADA";36004514;"Centro privado";1
23430;"ESPAÑA";"Marin";"Centro Privado con varias Enseñanzas de Régimen General";"SAN NARCISO";36004526;"Centro privado";1
23431;"ESPAÑA";"Marin";"Escuela de Educación Infantil";"NTRA.SRA. DEL CARMEN";36004538;"Centro público";0
23432;"ESPAÑA";"Marin";"Centro Privado de Educación Infantil";"SANTA MARIA DEL PUERTO";36004541;"Centro privado";2
23433;"ESPAÑA";"Marin";"Instituto de Educación Secundaria (IES)";"ILLA DE TAMBO";36004551;"Centro público";0
23434;"ESPAÑA";"Igresario de Mogor";"Escuela de Educación Infantil";"DE MOGOR";36004642;"Centro público";0
23435;"ESPAÑA";"Seixo";"Colegio Público";"DE SEIXO";36004681;"Centro público";0
23436;"ESPAÑA";"Coiron";"Colegio Público";"DE COIRON-DENA";36004691;"Centro público";0
